Fecha,Estacion_mm,IMERG_v6B_mm,CR2MET_v2_mm,RFMEP_v2_mm,ERA5_mm,CHIRPS_v2_mm,TMPA-3B42v7_mm
1983-04-22,-9999,-9999,0,0.91,0,0,-9999
1983-04-23,-9999,-9999,0,14.08,1.51,0,-9999
1983-04-24,-9999,-9999,0,4.32,1.34,10.16,-9999
1983-04-25,-9999,-9999,0,0.04,0,0,-9999
1983-04-26,-9999,-9999,0,0.11,0,0,-9999
1983-04-27,-9999,-9999,0,0.01,0.38,0,-9999
1983-04-28,-9999,-9999,0,0.01,0.56,0,-9999
1983-04-29,-9999,-9999,0,0,0,0,-9999
1983-04-30,-9999,-9999,0,0,0,0,-9999
1983-05-01,-9999,-9999,0,0,1.07,0,-9999
1983-05-02,-9999,-9999,14.81,6,21.06,0,-9999
1983-05-03,-9999,-9999,0,3.24,1.55,7.16,-9999
1983-05-04,-9999,-9999,0,0,0.02,0,-9999
1983-05-05,-9999,-9999,0,0,0,0,-9999
1983-05-06,-9999,-9999,0,0,0,0,-9999
1983-05-07,-9999,-9999,0,0,0,0,-9999
1983-05-08,-9999,-9999,0,0,0,0,-9999
1983-05-09,-9999,-9999,0,0,0,0,-9999
1983-05-10,-9999,-9999,0,0,0,0,-9999
1983-05-11,-9999,-9999,0,0.03,0,0,-9999
1983-05-12,-9999,-9999,0,0.01,0,0,-9999
1983-05-13,-9999,-9999,0,0,0.09,0,-9999
1983-05-14,-9999,-9999,5.39,7.49,6.61,0,-9999
1983-05-15,-9999,-9999,4.99,5.28,6.26,5.38,-9999
1983-05-16,-9999,-9999,0,0.02,0.06,0,-9999
1983-05-17,-9999,-9999,0,0,0.28,5.19,-9999
1983-05-18,-9999,-9999,14.69,33.98,17.95,5.93,-9999
1983-05-19,-9999,-9999,0,0.14,0.58,5.19,-9999
1983-05-20,-9999,-9999,0,0,0,0,-9999
1983-05-21,-9999,-9999,0,0,0.2,0,-9999
1983-05-22,-9999,-9999,0,0,0.15,0,-9999
1983-05-23,-9999,-9999,0,0.01,0,0,-9999
1983-05-24,-9999,-9999,0,0.15,0,0,-9999
1983-05-25,-9999,-9999,0,0.01,0.34,13.74,-9999
1983-05-26,-9999,-9999,0,0.18,0.41,0,-9999
1983-05-27,-9999,-9999,2.47,4.13,3.63,0,-9999
1983-05-28,-9999,-9999,0,0.01,0,0,-9999
1983-05-29,-9999,-9999,5.78,4.43,8.45,0,-9999
1983-05-30,-9999,-9999,0,0,0,0,-9999
1983-05-31,-9999,-9999,11.27,0.61,13.19,0,-9999
1983-06-01,-9999,-9999,5.18,5.38,7.97,0,-9999
1983-06-02,-9999,-9999,0,0.43,0.44,0,-9999
1983-06-03,-9999,-9999,0,0,0.23,0,-9999
1983-06-04,-9999,-9999,0,0.01,1.05,0,-9999
1983-06-05,-9999,-9999,0,0,0.86,0,-9999
1983-06-06,-9999,-9999,0,0.64,0.01,0,-9999
1983-06-07,-9999,-9999,0,0.79,2.64,0,-9999
1983-06-08,-9999,-9999,6.15,1.09,7.11,7.14,-9999
1983-06-09,-9999,-9999,0,0,0.03,0,-9999
1983-06-10,-9999,-9999,0,0.27,0.81,0,-9999
1983-06-11,-9999,-9999,6.66,15.04,8.74,0,-9999
1983-06-12,-9999,-9999,3.66,4.28,6.37,0,-9999
1983-06-13,-9999,-9999,0,0.03,0,0,-9999
1983-06-14,-9999,-9999,0,0.01,0.75,0,-9999
1983-06-15,-9999,-9999,0,0.01,0,0,-9999
1983-06-16,-9999,-9999,0,0.05,0,0,-9999
1983-06-17,-9999,-9999,0,15.33,1.09,24.46,-9999
1983-06-18,-9999,-9999,41.53,47.73,49.24,40.77,-9999
1983-06-19,-9999,-9999,0,2.56,2.03,0,-9999
1983-06-20,-9999,-9999,23.63,33.14,29.22,0,-9999
1983-06-21,-9999,-9999,10.08,15.32,15.45,0,-9999
1983-06-22,-9999,-9999,0,0.06,1.32,0,-9999
1983-06-23,-9999,-9999,0,0,0,0,-9999
1983-06-24,-9999,-9999,0,0,0,0,-9999
1983-06-25,-9999,-9999,0,0,0,0,-9999
1983-06-26,-9999,-9999,0,0,0,0,-9999
1983-06-27,-9999,-9999,0,0,0,0,-9999
1983-06-28,-9999,-9999,0,0,0,0,-9999
1983-06-29,-9999,-9999,0,0,0.01,0,-9999
1983-06-30,-9999,-9999,0,0.09,0,0,-9999
1983-07-01,-9999,-9999,7.23,4.09,12.39,0,-9999
1983-07-02,-9999,-9999,0,0.04,1.38,0,-9999
1983-07-03,-9999,-9999,0,0.04,0,0,-9999
1983-07-04,-9999,-9999,14.07,11.59,19.07,7.78,-9999
1983-07-05,-9999,-9999,36.24,55.92,48.16,3.89,-9999
1983-07-06,-9999,-9999,32.56,36.14,41.12,36.27,-9999
1983-07-07,-9999,-9999,15.29,8.63,18.54,6.05,-9999
1983-07-08,-9999,-9999,5.73,10.95,5.64,6.05,-9999
1983-07-09,-9999,-9999,0,2.82,0.19,0,-9999
1983-07-10,-9999,-9999,0,0.17,1.67,0,-9999
1983-07-11,-9999,-9999,0,0.01,0.06,0,-9999
1983-07-12,-9999,-9999,0,0.01,0,0,-9999
1983-07-13,-9999,-9999,0,0.37,0.8,0,-9999
1983-07-14,-9999,-9999,2.44,8.01,4.17,0,-9999
1983-07-15,-9999,-9999,0,0,0,0,-9999
1983-07-16,-9999,-9999,0,0,0,0,-9999
1983-07-17,-9999,-9999,0,0,0,0,-9999
1983-07-18,-9999,-9999,0,0,0,0,-9999
1983-07-19,-9999,-9999,0,0,0,0,-9999
1983-07-20,-9999,-9999,0,0,0,0,-9999
1983-07-21,-9999,-9999,0,0,0,0,-9999
1983-07-22,-9999,-9999,0,0,0.01,4.19,-9999
1983-07-23,-9999,-9999,4.5,6.36,6.36,4.19,-9999
1983-07-24,-9999,-9999,0,0.09,0.63,0,-9999
1983-07-25,-9999,-9999,0,0.01,0,0,-9999
1983-07-26,-9999,-9999,0,0.16,0,0,-9999
1983-07-27,-9999,-9999,0,0.05,0.2,0,-9999
1983-07-28,-9999,-9999,0,0.01,2.36,0,-9999
1983-07-29,-9999,-9999,0,0,0,0,-9999
1983-07-30,-9999,-9999,0,0,0,0,-9999
1983-07-31,-9999,-9999,0,0,0,0,-9999
1983-08-01,-9999,-9999,0,0,0,0,-9999
1983-08-02,-9999,-9999,0,0,0.58,6.08,-9999
1983-08-03,-9999,-9999,0,0.03,0,6.08,-9999
1983-08-04,-9999,-9999,0,0.06,3.67,0,-9999
1983-08-05,-9999,-9999,0,0.03,2.92,0,-9999
1983-08-06,-9999,-9999,0,0.05,2.09,0,-9999
1983-08-07,-9999,-9999,10.2,7.79,16.25,0,-9999
1983-08-08,-9999,-9999,0,0.11,0.01,0,-9999
1983-08-09,-9999,-9999,2.81,1.15,7.3,0,-9999
1983-08-10,-9999,-9999,1.97,1.83,4.03,12.96,-9999
1983-08-11,-9999,-9999,14.99,9.92,23.49,0,-9999
1983-08-12,-9999,-9999,0,0.16,0.75,0,-9999
1983-08-13,-9999,-9999,0,0.01,0.15,0,-9999
1983-08-14,-9999,-9999,0,0,0.35,0,-9999
1983-08-15,-9999,-9999,0,0,0,0,-9999
1983-08-16,-9999,-9999,0,0,0,0,-9999
1983-08-17,-9999,-9999,0,0,0,0,-9999
1983-08-18,-9999,-9999,0,0,0,0,-9999
1983-08-19,-9999,-9999,0,0,0,0,-9999
1983-08-20,-9999,-9999,0,0.12,0.11,0,-9999
1983-08-21,-9999,-9999,0,0.02,0.92,4.86,-9999
1983-08-22,-9999,-9999,0,1.92,2.6,14.57,-9999
1983-08-23,-9999,-9999,15.54,9.95,22.58,4.86,-9999
1983-08-24,-9999,-9999,14.03,10.25,22.02,0,-9999
1983-08-25,-9999,-9999,0,0,2.75,0,-9999
1983-08-26,-9999,-9999,0,0,4.09,0,-9999
1983-08-27,-9999,-9999,0,0.24,4.59,0,-9999
1983-08-28,-9999,-9999,3.6,10.14,8.04,0,-9999
1983-08-29,-9999,-9999,0,2.46,1.93,11.13,-9999
1983-08-30,-9999,-9999,2.19,6.43,7.53,0,-9999
1983-08-31,-9999,-9999,0,0.15,0,0,-9999
1983-09-01,-9999,-9999,0,0,0,0,-9999
1983-09-02,-9999,-9999,0,0,0,0,-9999
1983-09-03,-9999,-9999,0,0,0.04,0,-9999
1983-09-04,-9999,-9999,6.79,2.48,13.02,5.42,-9999
1983-09-05,-9999,-9999,0,0.02,2.09,0,-9999
1983-09-06,-9999,-9999,0,0,0.07,0,-9999
1983-09-07,-9999,-9999,0,0,0,0,-9999
1983-09-08,-9999,-9999,0,0,0,0,-9999
1983-09-09,-9999,-9999,0,0,0,0,-9999
1983-09-10,-9999,-9999,0,0,0,0,-9999
1983-09-11,-9999,-9999,0,0,0,0,-9999
1983-09-12,-9999,-9999,0,0,0.06,0,-9999
1983-09-13,-9999,-9999,0,0.05,0.04,4.23,-9999
1983-09-14,-9999,-9999,0,1.82,4.31,0,-9999
1983-09-15,-9999,-9999,2.09,0,5.49,0,-9999
1983-09-16,-9999,-9999,4,4.87,11.23,0,-9999
1983-09-17,-9999,-9999,1.7,10.53,3.97,0,-9999
1983-09-18,-9999,-9999,0,0.14,0,0,-9999
1983-09-19,-9999,-9999,0,0,0,0,-9999
1983-09-20,-9999,-9999,0,0,0.05,0,-9999
1983-09-21,-9999,-9999,1.72,1.11,5.25,0,-9999
1983-09-22,-9999,-9999,0,0.09,0.04,0,-9999
1983-09-23,-9999,-9999,0,0,0,0,-9999
1983-09-24,-9999,-9999,0,0.02,3.1,0,-9999
1983-09-25,-9999,-9999,8.43,1.74,17.53,5.84,-9999
1983-09-26,-9999,-9999,2.44,3,5.95,0,-9999
1983-09-27,-9999,-9999,3.33,15.42,10.25,0,-9999
1983-09-28,-9999,-9999,0,0.02,0.56,0,-9999
1983-09-29,-9999,-9999,0,0,0,0,-9999
1983-09-30,-9999,-9999,0,0,0,0,-9999
1983-10-01,-9999,-9999,0,0,0,0,-9999
1983-10-02,-9999,-9999,0,0,0,0,-9999
1983-10-03,-9999,-9999,0,0,0,0,-9999
1983-10-04,-9999,-9999,0,0,0,0,-9999
1983-10-05,-9999,-9999,0,0,0.01,0,-9999
1983-10-06,-9999,-9999,0,0,0.13,0,-9999
1983-10-07,-9999,-9999,0,0,0.03,0,-9999
1983-10-08,-9999,-9999,0,0,0.01,0,-9999
1983-10-09,-9999,-9999,0,0,0.83,0,-9999
1983-10-10,-9999,-9999,0,0,0.01,0,-9999
1983-10-11,-9999,-9999,0,0,0.15,0,-9999
1983-10-12,-9999,-9999,0,0.01,1.49,0,-9999
1983-10-13,-9999,-9999,0,0.03,0.27,0,-9999
1983-10-14,-9999,-9999,0,0.03,0.06,0,-9999
1983-10-15,-9999,-9999,0,0.35,2.14,0,-9999
1983-10-16,-9999,-9999,0,0.05,0.53,0,-9999
1983-10-17,-9999,-9999,0,0,0,0,-9999
1983-10-18,-9999,-9999,0,0.02,0.18,0,-9999
1983-10-19,-9999,-9999,0,0,0.51,0,-9999
1983-10-20,-9999,-9999,0,0,0.78,0,-9999
1983-10-21,-9999,-9999,0,0,0.1,0,-9999
1983-10-22,-9999,-9999,0,0,0,0,-9999
1983-10-23,-9999,-9999,0,0.02,0.05,0,-9999
1983-10-24,-9999,-9999,3.69,0.32,8.43,0,-9999
1983-10-25,-9999,-9999,0,0.02,0.7,0,-9999
1983-10-26,-9999,-9999,0,0,0,0,-9999
1983-10-27,-9999,-9999,0,0,0.2,0,-9999
1983-10-28,-9999,-9999,0,0,0.21,0,-9999
1983-10-29,-9999,-9999,0,0,0,0,-9999
1983-10-30,-9999,-9999,0,0,0.06,0,-9999
1983-10-31,-9999,-9999,0,0,0,0,-9999
1983-11-01,-9999,-9999,0,0,0,0,-9999
1983-11-02,-9999,-9999,0,0,0,0,-9999
1983-11-03,-9999,-9999,0,0,0,0,-9999
1983-11-04,-9999,-9999,0,0,0,0,-9999
1983-11-05,-9999,-9999,0,0,0.17,0,-9999
1983-11-06,-9999,-9999,0,0,0,0,-9999
1983-11-07,-9999,-9999,0,0,0,0,-9999
1983-11-08,-9999,-9999,0,0.01,0,5.85,-9999
1983-11-09,-9999,-9999,0,0,0.18,0,-9999
1983-11-10,-9999,-9999,0,0,0.28,0,-9999
1983-11-11,-9999,-9999,0,0,0.7,0,-9999
1983-11-12,-9999,-9999,0,0,0,0,-9999
1983-11-13,-9999,-9999,0,0,0.01,0,-9999
1983-11-14,-9999,-9999,0,0,0,0,-9999
1983-11-15,-9999,-9999,0,0,0.05,0,-9999
1983-11-16,-9999,-9999,0,0.22,0.42,0,-9999
1983-11-17,-9999,-9999,0,0,0.06,0,-9999
1983-11-18,-9999,-9999,0,0,0.09,0,-9999
1983-11-19,-9999,-9999,0,0,0,0,-9999
1983-11-20,-9999,-9999,0,0,0,0,-9999
1983-11-21,-9999,-9999,0,0.01,0,0,-9999
1983-11-22,-9999,-9999,0,0.01,0,0,-9999
1983-11-23,-9999,-9999,0,0,0,0,-9999
1983-11-24,-9999,-9999,0,0,0,0,-9999
1983-11-25,-9999,-9999,0,0,0,0,-9999
1983-11-26,-9999,-9999,0,0,0,0,-9999
1983-11-27,-9999,-9999,0,0,0,0,-9999
1983-11-28,-9999,-9999,0,0,0,0,-9999
1983-11-29,-9999,-9999,0,0,0,0,-9999
1983-11-30,-9999,-9999,0,0,0,0,-9999
1983-12-01,-9999,-9999,0,0,0,0,-9999
1983-12-02,-9999,-9999,0,0,0.11,0,-9999
1983-12-03,-9999,-9999,0,0,0.22,0,-9999
1983-12-04,-9999,-9999,0,0,0,0,-9999
1983-12-05,-9999,-9999,0,0,0,0,-9999
1983-12-06,-9999,-9999,0,0,0.01,0,-9999
1983-12-07,-9999,-9999,0,0,0,0,-9999
1983-12-08,-9999,-9999,0,0,0,0,-9999
1983-12-09,-9999,-9999,0,0,1.08,0,-9999
1983-12-10,-9999,-9999,0,0,0.11,0,-9999
1983-12-11,-9999,-9999,0,0,0,0,-9999
1983-12-12,-9999,-9999,0,0,0,0,-9999
1983-12-13,-9999,-9999,0,0,0,0,-9999
1983-12-14,-9999,-9999,0,0,0,0,-9999
1983-12-15,-9999,-9999,0,0,0.44,0,-9999
1983-12-16,-9999,-9999,0,0,0.75,0,-9999
1983-12-17,-9999,-9999,0,0,0.14,0,-9999
1983-12-18,-9999,-9999,0,0,0.19,0,-9999
1983-12-19,-9999,-9999,0,0,0.04,0,-9999
1983-12-20,-9999,-9999,0,0,0,0,-9999
1983-12-21,-9999,-9999,0,0,0,0,-9999
1983-12-22,-9999,-9999,0,0,0,0,-9999
1983-12-23,-9999,-9999,0,0,0,0,-9999
1983-12-24,-9999,-9999,0,0,0,0,-9999
1983-12-25,-9999,-9999,0,0.01,0,0,-9999
1983-12-26,-9999,-9999,0,0.01,0,0,-9999
1983-12-27,-9999,-9999,0,0,0,0,-9999
1983-12-28,-9999,-9999,0,0,0,0,-9999
1983-12-29,-9999,-9999,0,0,0,0,-9999
1983-12-30,-9999,-9999,0,0,0.2,0,-9999
1983-12-31,-9999,-9999,0,0,0.05,0,-9999
1984-01-01,-9999,-9999,0,0.01,0,0,-9999
1984-01-02,-9999,-9999,0,0.02,0,0,-9999
1984-01-03,-9999,-9999,0,0.01,0,0,-9999
1984-01-04,-9999,-9999,0,0.01,0,0,-9999
1984-01-05,-9999,-9999,0,0.02,0.04,0,-9999
1984-01-06,-9999,-9999,0,0.02,0.84,0,-9999
1984-01-07,-9999,-9999,0,0.01,0.11,0,-9999
1984-01-08,-9999,-9999,0,0.02,0,0,-9999
1984-01-09,-9999,-9999,0,0,0,0,-9999
1984-01-10,-9999,-9999,0,0,0,0,-9999
1984-01-11,-9999,-9999,0,0,0,0,-9999
1984-01-12,-9999,-9999,0,0,0.32,0,-9999
1984-01-13,-9999,-9999,0,0,0,0,-9999
1984-01-14,-9999,-9999,0,0,0,0,-9999
1984-01-15,-9999,-9999,0,0.01,0.15,0,-9999
1984-01-16,-9999,-9999,0,0,0,0,-9999
1984-01-17,-9999,-9999,0,0,0,0,-9999
1984-01-18,-9999,-9999,0,0.01,0,0,-9999
1984-01-19,-9999,-9999,0,0,0,0,-9999
1984-01-20,-9999,-9999,0,0,0.05,0,-9999
1984-01-21,-9999,-9999,0,0,0.58,0,-9999
1984-01-22,-9999,-9999,0,0,0,0,-9999
1984-01-23,-9999,-9999,0,0.01,0.03,0,-9999
1984-01-24,-9999,-9999,0,0,0.01,0,-9999
1984-01-25,-9999,-9999,0,0,0.1,0,-9999
1984-01-26,-9999,-9999,0,0,0.03,0,-9999
1984-01-27,-9999,-9999,0,0,0,0,-9999
1984-01-28,-9999,-9999,0,0,0,0,-9999
1984-01-29,-9999,-9999,0,0,0,0,-9999
1984-01-30,-9999,-9999,0,0,0,0,-9999
1984-01-31,-9999,-9999,0,0.05,0,0,-9999
1984-02-01,-9999,-9999,0,0,0,0,-9999
1984-02-02,-9999,-9999,0,0,0,0,-9999
1984-02-03,-9999,-9999,0,0,0,0,-9999
1984-02-04,-9999,-9999,0,0,0,0,-9999
1984-02-05,-9999,-9999,0,0,0,0,-9999
1984-02-06,-9999,-9999,0,0,0,0,-9999
1984-02-07,-9999,-9999,0,0,0,0,-9999
1984-02-08,-9999,-9999,0,0,0,0,-9999
1984-02-09,-9999,-9999,0,0,0,0,-9999
1984-02-10,-9999,-9999,0,0.02,0.62,0,-9999
1984-02-11,-9999,-9999,0,0,0,0,-9999
1984-02-12,-9999,-9999,0,0,0.01,0,-9999
1984-02-13,-9999,-9999,0,0,0,0,-9999
1984-02-14,-9999,-9999,0,0,0,0,-9999
1984-02-15,-9999,-9999,0,0,0,0,-9999
1984-02-16,-9999,-9999,0,0,0,0,-9999
1984-02-17,-9999,-9999,0,0,0,0,-9999
1984-02-18,-9999,-9999,0,0,0,0,-9999
1984-02-19,-9999,-9999,0,0,0,0,-9999
1984-02-20,-9999,-9999,0,0,0,0,-9999
1984-02-21,-9999,-9999,0,0.01,0,0,-9999
1984-02-22,-9999,-9999,0,0,0,0,-9999
1984-02-23,-9999,-9999,0,0,0,0,-9999
1984-02-24,-9999,-9999,0,0,0,0,-9999
1984-02-25,-9999,-9999,0,0,0,0,-9999
1984-02-26,-9999,-9999,0,0,0,0,-9999
1984-02-27,-9999,-9999,0,0,0,0,-9999
1984-02-28,-9999,-9999,0,0,0.17,0,-9999
1984-02-29,-9999,-9999,0,0,0,0,-9999
1984-03-01,-9999,-9999,0,0,0,0,-9999
1984-03-02,-9999,-9999,0,0,0.02,0,-9999
1984-03-03,-9999,-9999,0,0,0,0,-9999
1984-03-04,-9999,-9999,0,0,0,0,-9999
1984-03-05,-9999,-9999,0,0,0,0,-9999
1984-03-06,-9999,-9999,0,0,0,0,-9999
1984-03-07,-9999,-9999,0,0,0,0,-9999
1984-03-08,-9999,-9999,0,0,0,0,-9999
1984-03-09,-9999,-9999,0,0,0,0,-9999
1984-03-10,-9999,-9999,0,0,0,0,-9999
1984-03-11,-9999,-9999,0,0,0,0,-9999
1984-03-12,-9999,-9999,0,0.01,1.69,0,-9999
1984-03-13,-9999,-9999,0,0,0.79,0,-9999
1984-03-14,-9999,-9999,2.04,0,1.33,0,-9999
1984-03-15,-9999,-9999,0,0,0.18,0,-9999
1984-03-16,-9999,-9999,0,0,0.06,0,-9999
1984-03-17,-9999,-9999,0,0,0.03,0,-9999
1984-03-18,-9999,-9999,0,0,0,0,-9999
1984-03-19,-9999,-9999,0,0,0.08,0,-9999
1984-03-20,-9999,-9999,0,0,0,0,-9999
1984-03-21,-9999,-9999,0,0.01,0.17,0,-9999
1984-03-22,-9999,-9999,0,0.05,1.07,0,-9999
1984-03-23,-9999,-9999,0,0,1.19,0,-9999
1984-03-24,-9999,-9999,0,0,0,0,-9999
1984-03-25,-9999,-9999,0,0,0,0,-9999
1984-03-26,-9999,-9999,0,0,0,0,-9999
1984-03-27,-9999,-9999,0,0.01,0,0,-9999
1984-03-28,-9999,-9999,0,0,0,0,-9999
1984-03-29,-9999,-9999,0,0,0.15,0,-9999
1984-03-30,-9999,-9999,10.67,1.08,19.51,0,-9999
1984-03-31,-9999,-9999,0,0.05,0.13,0,-9999
1984-04-01,-9999,-9999,0,0,0.12,0,-9999
1984-04-02,-9999,-9999,0,0,0,0,-9999
1984-04-03,-9999,-9999,0,0,0,0,-9999
1984-04-04,-9999,-9999,0,0.01,0,0,-9999
1984-04-05,-9999,-9999,0,0,0,0,-9999
1984-04-06,-9999,-9999,0,0,0,0,-9999
1984-04-07,-9999,-9999,0,0,0,0,-9999
1984-04-08,-9999,-9999,0,0,0,0,-9999
1984-04-09,-9999,-9999,0,0,0,0,-9999
1984-04-10,-9999,-9999,0,0.01,0,0,-9999
1984-04-11,-9999,-9999,0,0,0,0,-9999
1984-04-12,-9999,-9999,0,0,0,0,-9999
1984-04-13,-9999,-9999,0,0.59,0,0,-9999
1984-04-14,-9999,-9999,0,0.01,2.36,0,-9999
1984-04-15,-9999,-9999,5.41,1.98,8.32,3.56,-9999
1984-04-16,-9999,-9999,0,0,0.11,2.28,-9999
1984-04-17,-9999,-9999,0,0.62,0.01,0,-9999
1984-04-18,-9999,-9999,0,0,0.33,0,-9999
1984-04-19,-9999,-9999,0,0,0.05,0,-9999
1984-04-20,-9999,-9999,0,0,0.06,0,-9999
1984-04-21,-9999,-9999,0,0,0,0,-9999
1984-04-22,-9999,-9999,0,0,0,0,-9999
1984-04-23,-9999,-9999,0,0,0,0,-9999
1984-04-24,-9999,-9999,0,0.02,0,0,-9999
1984-04-25,-9999,-9999,0,0,0,0,-9999
1984-04-26,-9999,-9999,0,0,0,0,-9999
1984-04-27,-9999,-9999,0,0,0,0,-9999
1984-04-28,-9999,-9999,0,0,0,0,-9999
1984-04-29,-9999,-9999,0,0.01,0,0,-9999
1984-04-30,-9999,-9999,0,0,0,0,-9999
1984-05-01,-9999,-9999,0,0,0,0,-9999
1984-05-02,-9999,-9999,0,1.38,0.84,0,-9999
1984-05-03,-9999,-9999,19.42,23.89,23.77,0,-9999
1984-05-04,-9999,-9999,6.49,11.58,8.68,0,-9999
1984-05-05,-9999,-9999,0,0.01,0,0,-9999
1984-05-06,-9999,-9999,0,0,0,0,-9999
1984-05-07,-9999,-9999,0,0,0,0,-9999
1984-05-08,-9999,-9999,0,0,0,0,-9999
1984-05-09,-9999,-9999,0,0,0,0,-9999
1984-05-10,-9999,-9999,0,0,0,0,-9999
1984-05-11,-9999,-9999,0,0,0,0,-9999
1984-05-12,-9999,-9999,0,0,0,0,-9999
1984-05-13,-9999,-9999,0,0.01,0,0,-9999
1984-05-14,-9999,-9999,0,0,0,0,-9999
1984-05-15,-9999,-9999,0,0,0,0,-9999
1984-05-16,-9999,-9999,0,0.2,0,0,-9999
1984-05-17,-9999,-9999,0,3.45,0.94,0,-9999
1984-05-18,-9999,-9999,9.29,13.71,10.87,0,-9999
1984-05-19,-9999,-9999,0,5.68,0.06,30.54,-9999
1984-05-20,-9999,-9999,3.3,1.14,3.02,7.64,-9999
1984-05-21,-9999,-9999,15.6,10.74,18.03,0,-9999
1984-05-22,-9999,-9999,0,0.02,1.31,0,-9999
1984-05-23,-9999,-9999,0,0.01,0.35,0,-9999
1984-05-24,-9999,-9999,0,0.18,0,0,-9999
1984-05-25,-9999,-9999,14.26,17,14.3,7.82,-9999
1984-05-26,-9999,-9999,16.47,8.82,21.58,0,-9999
1984-05-27,-9999,-9999,9.97,12.65,15.03,0,-9999
1984-05-28,-9999,-9999,0,1.86,0.31,0,-9999
1984-05-29,-9999,-9999,0,0,0,0,-9999
1984-05-30,-9999,-9999,0,0.03,0,0,-9999
1984-05-31,-9999,-9999,0,4.12,0.1,0,-9999
1984-06-01,-9999,-9999,4.31,4.7,6.72,5.63,-9999
1984-06-02,-9999,-9999,0,0,0.01,0,-9999
1984-06-03,-9999,-9999,3.27,0,6.3,0,-9999
1984-06-04,-9999,-9999,0,0,0.6,0,-9999
1984-06-05,-9999,-9999,0,0,1.41,0,-9999
1984-06-06,-9999,-9999,0,0,0,0,-9999
1984-06-07,-9999,-9999,4.05,0.01,5.38,0,-9999
1984-06-08,-9999,-9999,0,0.02,1.25,0,-9999
1984-06-09,-9999,-9999,0,0.49,0,0,-9999
1984-06-10,-9999,-9999,5.34,12.46,6.78,11.13,-9999
1984-06-11,-9999,-9999,0,0.07,0.53,0,-9999
1984-06-12,-9999,-9999,0,0.05,0,0,-9999
1984-06-13,-9999,-9999,0,0,0,4.55,-9999
1984-06-14,-9999,-9999,0,0.01,0.74,0,-9999
1984-06-15,-9999,-9999,0,0.02,0.29,0,-9999
1984-06-16,-9999,-9999,0,0,0,0,-9999
1984-06-17,-9999,-9999,0,0,0.01,0,-9999
1984-06-18,-9999,-9999,6.23,0.31,6,0,-9999
1984-06-19,-9999,-9999,7.45,3.25,8.16,0,-9999
1984-06-20,-9999,-9999,0,0.15,0.41,9.33,-9999
1984-06-21,-9999,-9999,0,0,0.18,4.73,-9999
1984-06-22,-9999,-9999,0,0.02,0,0,-9999
1984-06-23,-9999,-9999,6.08,6.15,9.3,9.46,-9999
1984-06-24,-9999,-9999,2.72,2.81,5.03,4.73,-9999
1984-06-25,-9999,-9999,0,0.05,0.14,9.46,-9999
1984-06-26,-9999,-9999,0,1.22,0.78,0,-9999
1984-06-27,-9999,-9999,0,0.39,1.03,3.39,-9999
1984-06-28,-9999,-9999,0,0,0,0,-9999
1984-06-29,-9999,-9999,0,0.01,0,0,-9999
1984-06-30,-9999,-9999,16.49,8.32,11.64,3.39,-9999
1984-07-01,-9999,-9999,22.69,32.08,26.63,12.91,-9999
1984-07-02,-9999,-9999,20.2,48.35,23.76,25.82,-9999
1984-07-03,-9999,-9999,43.7,29.76,51.08,12.91,-9999
1984-07-04,-9999,-9999,91.25,116.58,116.76,30.12,-9999
1984-07-05,-9999,-9999,8.21,8.52,5.96,12.91,-9999
1984-07-06,-9999,-9999,0,4.73,2.2,4.62,-9999
1984-07-07,-9999,-9999,5.64,12.94,3.9,0,-9999
1984-07-08,-9999,-9999,27.53,35.9,34.85,18.48,-9999
1984-07-09,-9999,-9999,7.16,7.81,5.79,27.72,-9999
1984-07-10,-9999,-9999,55.15,75.37,67.17,18.48,-9999
1984-07-11,-9999,-9999,5.75,9.76,6.74,15.96,-9999
1984-07-12,-9999,-9999,0,0,0,0,-9999
1984-07-13,-9999,-9999,0,0,0,0,-9999
1984-07-14,-9999,-9999,9.8,10.55,12.41,5.07,-9999
1984-07-15,-9999,-9999,0,0.01,1.31,17.49,-9999
1984-07-16,-9999,-9999,0,0.05,0,0,-9999
1984-07-17,-9999,-9999,0,0.02,0,10.86,-9999
1984-07-18,-9999,-9999,0,0.01,0,0,-9999
1984-07-19,-9999,-9999,0,0,0,0,-9999
1984-07-20,-9999,-9999,0,0,0,0,-9999
1984-07-21,-9999,-9999,0,0,0,0,-9999
1984-07-22,-9999,-9999,0,0,0,0,-9999
1984-07-23,-9999,-9999,0,0,0,0,-9999
1984-07-24,-9999,-9999,0,0,0,0,-9999
1984-07-25,-9999,-9999,0,0.01,0,0,-9999
1984-07-26,-9999,-9999,0,0,0,0,-9999
1984-07-27,-9999,-9999,0,0,0,0,-9999
1984-07-28,-9999,-9999,0,0,0,0,-9999
1984-07-29,-9999,-9999,0,0.02,0,0,-9999
1984-07-30,-9999,-9999,0,0.11,1.17,4.74,-9999
1984-07-31,-9999,-9999,0,0,0.04,0,-9999
1984-08-01,-9999,-9999,0,0,0,0,-9999
1984-08-02,-9999,-9999,0,0.19,0.22,0,-9999
1984-08-03,-9999,-9999,4.92,5.4,8.57,0,-9999
1984-08-04,-9999,-9999,2.26,10.9,4.57,5.73,-9999
1984-08-05,-9999,-9999,3.95,4.82,7.54,7.57,-9999
1984-08-06,-9999,-9999,0,0,0,0,-9999
